,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,land_cover_class,human_mediated/natural,proportion_agricultural_300m,shannon_idx_300m,top_class_300m
40,233096762,95c938a8-f762-11e1-a439-00145eb45e9a,0e40b43b-ba8b-11e3-8cfe-90b11c41863e,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,,US,"Dalton, 3.6 mi SW",Missouri,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,39.35667,-93.03341,,,,,,,7/23/08,23.0,7.0,2008,8577467,8577467,PRESERVED_SPECIMEN,KU,KANU,361357,,Craig C Freeman,,CC_BY_4_0,,Craig C Freeman,,,10:40.4,,,Cultivated Crops,human_mediated,42.24137931034483,1.288012210926452,Cultivated Crops
41,233096765,95c938a8-f762-11e1-a439-00145eb45e9a,0c67c89a-ba8b-11e3-8cfe-90b11c41863e,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,,US,"Sumner, 4.5 mi E; Swan Lake National Wildlife Refuge",Missouri,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,39.63205,-93.16549,,,,,,,8/12/08,12.0,8.0,2008,8577467,8577467,PRESERVED_SPECIMEN,KU,KANU,361169,,Craig C Freeman,,CC_BY_4_0,,Craig C Freeman,,,09:55.3,,,Cultivated Crops,human_mediated,41.5508615897721,1.6027770533857493,Water
42,240487048,95c938a8-f762-11e1-a439-00145eb45e9a,0d2c9335-ba8b-11e3-8cfe-90b11c41863e,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,,US,54th and Republic,Kansas,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,39.13094,-95.28229,,,,,,,9/21/04,21.0,9.0,2004,8577467,8577467,PRESERVED_SPECIMEN,KU,KANU,362318,,Julia M Kreiner,,CC_BY_4_0,,Suneeti Jog; Stephanie Fritts,,,10:14.8,StillImage,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84,"Developed, Open Space",human_mediated,70.22581544466128,1.0805450621110724,Pasture/Hay
43,240487274,95c938a8-f762-11e1-a439-00145eb45e9a,0eafc38b-ba8b-11e3-8cfe-90b11c41863e,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,,US,Under and beside the US 82 bridge and along the W bank of Ouachita River W of Crossett,Arkansas,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,33.150679,-92.110448,195.0,,,,,,9/20/90,20.0,9.0,1990,8577467,8577467,PRESERVED_SPECIMEN,KU,KANU,176561,,Ronald L McGregor,,CC_BY_4_0,,R Dale Thomas,,,10:46.1,,,"Developed, Medium Intensity",human_mediated,0.389321468298109,0.8380977989137107,Woody Wetlands
44,240487312,95c938a8-f762-11e1-a439-00145eb45e9a,0387f493-ba8b-11e3-8cfe-90b11c41863e,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,,US,Conservation Park,South Dakota,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,44.19993,-96.782476,639.0,,,,,,9/9/97,9.0,9.0,1997,8577467,8577467,PRESERVED_SPECIMEN,KU,KANU,318485,,Ronald L McGregor,,CC_BY_4_0,,John Steiner,,,07:18.7,,,Cultivated Crops,human_mediated,67.98319327731093,1.3408404634150273,Cultivated Crops
45,240487422,95c938a8-f762-11e1-a439-00145eb45e9a,04f98453-ba8b-11e3-8cfe-90b11c41863e,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,,US,Alma,Michigan,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,43.37889,-84.65972,3201.0,,,,,,8/18/95,18.0,8.0,1995,8577467,8577467,PRESERVED_SPECIMEN,KU,KANU,176569,,Ronald L McGregor,,CC_BY_4_0,,Charles A Davis,,,07:54.1,,,"Developed, High Intensity",human_mediated,0.0,1.3922701594114528,"Developed, Low Intensity"
46,415719802,95c938a8-f762-11e1-a439-00145eb45e9a,0d55df9b-ba8b-11e3-8cfe-90b11c41863e,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,,US,"Lenexa, W side of town; Shawnee Mission Park, SE side ca 0.8 mi W of Johnson County Parks and Recreation District Headquarters",Kansas,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,38.98372,-94.79355,5.79,,,,,,10/20/10,20.0,10.0,2010,8577467,8577467,PRESERVED_SPECIMEN,KU,KANU,368039,,James B Beck,,CC_BY_4_0,,Craig C Freeman,,,10:31.8,,,"Developed, Low Intensity",human_mediated,24.588792863116808,1.5740798742308493,Deciduous Forest
47,811857248,95c938a8-f762-11e1-a439-00145eb45e9a,04b79399-ba8b-11e3-8cfe-90b11c41863e,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,,US,"Bridgeport, ca 1.1 km SE along US 18",Wisconsin,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,43.00035,-91.05202,5.0,,,,,,8/23/12,23.0,8.0,2012,8577467,8577467,PRESERVED_SPECIMEN,KU,KANU,369629,,Craig C Freeman,,CC_BY_4_0,,Craig C Freeman,,,07:48.1,,,Woody Wetlands,natural,19.84500415167451,1.7951841425451838,Woody Wetlands
48,997426813,95c938a8-f762-11e1-a439-00145eb45e9a,4e6039bc-f2f9-4726-a5be-e303813d6331,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,,US,Clinton Wildlife Area,Kansas,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,38.89526,-95.48534,,,,,,,8/25/11,25.0,8.0,2011,8577467,8577467,PRESERVED_SPECIMEN,KU,KANU,369945,,Hillary J Loring,,CC_BY_4_0,,Hillary J Loring,,,11:15.2,,,Barren Land,human_mediated,26.947779949734716,1.5764039363426263,Deciduous Forest
49,1030480299,c01696db-a5fe-4d3a-8b26-90760604774b,f6bab92b-3039-11e3-963d-8844b9d50285,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,(Moq.) J. D. Sauer,US,"Mudflat to southeast of square, where green trail meets blue trail, to east of long boardwalk, east of Oak Knoll shelter, Lake Lansing Park North",Michigan,PRESENT,,41d6acb0-48b5-11db-a1c2-b8a03c50a862,42.764389,-84.386333,,,259.0,,,,10/3/10,3.0,10.0,2010,8577467,8577467,PRESERVED_SPECIMEN,MSC,,MSC0177640,541,Christopher Reidy,,CC_BY_NC_4_0,,Christopher Reidy,,,53:37.5,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;IDENTIFIED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Woody Wetlands,natural,1.2710693561757391,1.5116744563417732,Woody Wetlands
50,1141839740,95c938a8-f762-11e1-a439-00145eb45e9a,f2211ed9-81bd-4917-ae82-675bff6e13a8,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,,US,Topeka,Kansas,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,39.072389,-95.730222,,,,,,,10/13/10,13.0,10.0,2010,8577467,8577467,PRESERVED_SPECIMEN,KU,KANU,394014,,Jeff D Hansen,,CC_BY_4_0,,Jeff D Hansen,,,12:04.2,,COORDINATE_ROUNDED,Barren Land,natural,15.50712489522213,1.9771126986207637,"Developed, Low Intensity"
51,1141840099,95c938a8-f762-11e1-a439-00145eb45e9a,185a695a-3f0f-4edb-aba6-7f59b4985dc1,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,,US,"Algona, 5.7 air km N",Iowa,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,43.1238,-94.21588,5.0,,,,,,10/18/14,18.0,10.0,2014,8577467,8577467,PRESERVED_SPECIMEN,KU,KANU,394326,,Craig C Freeman,,CC_BY_4_0,,Craig C Freeman,,,10:49.3,,,"Developed, Low Intensity",human_mediated,71.93422519509475,1.4831127474242742,Cultivated Crops
52,1234285114,95c938a8-f762-11e1-a439-00145eb45e9a,3a24c1a3-ea56-4edf-bd04-9ec633f00a50,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus,,US,"The Nature Conservancy's Fire Cache facility, along the S side of Skyline Drive, W of Hwy 103, ca 1.7 mi S of Van Buren",Missouri,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,36.975424,-91.019557,,,,,,,8/27/07,27.0,8.0,2007,8577467,8577467,PRESERVED_SPECIMEN,KU,KANU,394773,,Douglas Ladd,,CC_BY_4_0,,Douglas Ladd,,,11:08.4,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84,"Developed, Low Intensity",human_mediated,0.1106194690265486,0.7441992206581486,Deciduous Forest
53,1257582314,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:100230174,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus (Moq.) J.D. Sauer,(Moq.) J.D. Sauer,US,6573 Scanlan.,Missouri,PRESENT,1.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,38.606222,-90.302139,,,151.0,,,,9/12/09,12.0,9.0,2009,8577467,8577467,PRESERVED_SPECIMEN,MO,Tropicos,100230174,40010,G. Yatskievych,1/1/10,CC_BY_4_0,Missouri Botanical Garden,Gerrit Davidse,,,48:56.5,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,"Developed, Low Intensity",human_mediated,0.0,0.9336792909845828,"Developed, Medium Intensity"
54,1257669063,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:100319512,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus (Moq.) J.D. Sauer,(Moq.) J.D. Sauer,US,Loutre River from its intersection with I-70 to 1.5 airline km NW.,Missouri,PRESENT,1.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,38.567461,-91.581744,,,167.0,2.0,,,8/22/10,22.0,8.0,2010,8577467,8577467,PRESERVED_SPECIMEN,MO,Tropicos,100319512,40215,Gerrit Davidse,1/1/11,CC_BY_4_0,Missouri Botanical Garden,Gerrit Davidse,,,48:50.7,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Pasture/Hay,human_mediated,53.45685840707965,1.6735318058333102,Cultivated Crops
55,1257669070,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:100319513,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus (Moq.) J.D. Sauer,(Moq.) J.D. Sauer,US,Loutre River from its intersection with I-70 to 1.5 airline km NW.,Missouri,PRESENT,1.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,38.567461,-91.581744,,,167.0,2.0,,,8/22/10,22.0,8.0,2010,8577467,8577467,PRESERVED_SPECIMEN,MO,Tropicos,100319513,40216,Gerrit Davidse,1/1/11,CC_BY_4_0,Missouri Botanical Garden,Gerrit Davidse,,,48:50.8,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Pasture/Hay,human_mediated,53.45685840707965,1.6735318058333102,Cultivated Crops
56,1257684250,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:100334871,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus (Moq.) J.D. Sauer,(Moq.) J.D. Sauer,US,Flora of Moarng Macon Training Site; South 61 Training Area; NE side of Truman Road 900 ft S of intersectin with Icebox Road; W of pond between Hough Trail and doniphan Road,Missouri,PRESENT,,90fd6680-349f-11d8-aa2d-b8a03c50a862,39.6501,-92.5124,,,227.99,,,,8/10/06,10.0,8.0,2006,8577467,8577467,PRESERVED_SPECIMEN,MO,Tropicos,100334871,MA-020,,,CC_BY_4_0,Missouri Botanical Garden,Brent Eastty,,,48:56.8,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,"Developed, Low Intensity",human_mediated,68.76042245692051,1.5027579286939932,Pasture/Hay
57,1257689088,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:100339805,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus (Moq.) J.D. Sauer,(Moq.) J.D. Sauer,US,Along U.S. Highway 61 just S of bridge over Honey Creek; 2 mi S of junction with State Highway H,Missouri,PRESENT,,90fd6680-349f-11d8-aa2d-b8a03c50a862,40.2978,-91.5714,,,160.0,,,,9/7/07,7.0,9.0,2007,8577467,8577467,PRESERVED_SPECIMEN,MO,Tropicos,100339805,55541,,,CC_BY_4_0,Missouri Botanical Garden,Michael H. Nee,,,48:56.9,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,"Developed, Low Intensity",human_mediated,69.14127423822714,1.427022562497377,Cultivated Crops
58,1257689124,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:100339806,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus (Moq.) J.D. Sauer,(Moq.) J.D. Sauer,US,Along U.S. Highway 61 just S of bridge over Honey Creek; 2 mi S of junction with State Highway H,Missouri,PRESENT,,90fd6680-349f-11d8-aa2d-b8a03c50a862,40.2978,-91.5714,,,160.0,,,,9/7/07,7.0,9.0,2007,8577467,8577467,PRESERVED_SPECIMEN,MO,Tropicos,100339806,55542,,,CC_BY_4_0,Missouri Botanical Garden,Michael H. Nee,,,48:56.6,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,"Developed, Low Intensity",human_mediated,69.14127423822714,1.427022562497377,Cultivated Crops
59,1257776030,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:100428687,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus (Moq.) J.D. Sauer,(Moq.) J.D. Sauer,US,"Ca. 1.1 airline mile east of Kaskasia, flood plain of the Mississippi River, between the main levee and the river.",Illinois,PRESENT,1.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,37.923406,-89.893247,,,112.47,,,,9/11/11,11.0,9.0,2011,8577467,8577467,PRESERVED_SPECIMEN,MO,Tropicos,100428687,38432,Gerrit Davidse (MO),1/1/11,CC_BY_4_0,Missouri Botanical Garden,Gerrit Davidse,,,48:58.1,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Cultivated Crops,human_mediated,60.76264161370545,1.1343478359780386,Cultivated Crops
60,1257776045,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:100428666,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus (Moq.) J.D. Sauer,(Moq.) J.D. Sauer,US,"Red Rock Landing Conservation Area, just NE of the end of County Road 350, between the railroad and the Mississippi River.",Missouri,PRESENT,1.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,37.749639,-89.6685,,,108.0,,,,9/3/11,3.0,9.0,2011,8577467,8577467,PRESERVED_SPECIMEN,MO,Tropicos,100428666,38419,Gerrit Davidse (MO),1/1/11,CC_BY_4_0,Missouri Botanical Garden,Gerrit Davidse,,,48:51.8,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Emergent Herbaceous Wetlands,natural,2.954984810825739,1.411813527395674,Deciduous Forest
61,1257776065,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:100428707,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus (Moq.) J.D. Sauer,(Moq.) J.D. Sauer,US,"Ca. 1.1 airline mile east of Kaskasia, flood plain of the Mississippi River, between the main levee and the river.",Illinois,PRESENT,1.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,37.923406,-89.893247,,,112.47,,,,9/11/11,11.0,9.0,2011,8577467,8577467,PRESERVED_SPECIMEN,MO,Tropicos,100428707,38443,Gerrit Davidse (MO),1/1/11,CC_BY_4_0,Missouri Botanical Garden,Gerrit Davidse,,,48:57.8,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Cultivated Crops,human_mediated,60.76264161370545,1.1343478359780386,Cultivated Crops
62,1257776080,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:100428712,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus (Moq.) J.D. Sauer,(Moq.) J.D. Sauer,US,Near the eastern bank of Omete Creek just SW of the railroad.,Missouri,PRESENT,1.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,37.752531,-89.683083,,,110.34,,,,9/11/11,11.0,9.0,2011,8577467,8577467,PRESERVED_SPECIMEN,MO,Tropicos,100428712,38447,Gerrit Davidse (MO),1/1/11,CC_BY_4_0,Missouri Botanical Garden,Gerrit Davidse,,,48:53.1,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Water,natural,16.76332504832919,1.5666349590989652,Deciduous Forest
63,1257776096,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:100428706,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus (Moq.) J.D. Sauer,(Moq.) J.D. Sauer,US,"Ca. 1.1 airline mile east of Kaskasia, flood plain of the Mississippi River, between the main levee and the river.",Illinois,PRESENT,1.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,37.923406,-89.893247,,,112.47,,,,9/11/11,11.0,9.0,2011,8577467,8577467,PRESERVED_SPECIMEN,MO,Tropicos,100428706,38442,Gerrit Davidse (MO),1/1/11,CC_BY_4_0,Missouri Botanical Garden,Gerrit Davidse,,,48:58.4,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Cultivated Crops,human_mediated,60.76264161370545,1.1343478359780386,Cultivated Crops
64,1257776288,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:100428920,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,,SPECIES,Amaranthus tuberculatus (Moq.) J.D.Sauer,Amaranthus tuberculatus (Moq.) J.D. Sauer,(Moq.) J.D. Sauer,US,"Intersection of Perry CR 220 and Perry CR 218, just west of the main levee along the Mississippi River.",Missouri,PRESENT,1.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,37.793517,-89.729439,,,111.25,,,,9/20/11,20.0,9.0,2011,8577467,8577467,PRESERVED_SPECIMEN,MO,Tropicos,100428920,38531,Gerrit Davidse (MO),1/1/11,CC_BY_4_0,Missouri Botanical Garden,Gerrit Davidse,,,48:58.1,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Cultivated Crops,human_mediated,93.44941956882256,0.3376686318514972,Cultivated Crops
